id	issn	title	year	journal	author	type	primaryTopic	secondaryTopic	decade	period	century	pages	sentences	tokens	hasAbstract	isAbstractOf
108387	2610523	The Bakerian Lecture. Experimental Researches in Electricity. Twenty-Fourth Series	1851	Philosophical Transactions of the Royal Society of London	Michael Faraday	fla	Electromagnetism	Mechanics	1850	1850	1800	6	110	3176		
108388	2610523	Experimental Researches in Electricity. Twenty-Fifth Series	1851	Philosophical Transactions of the Royal Society of London	Michael Faraday	fla	Electromagnetism	Thermodynamics	1850	1850	1800	22	441	13735		
108389	2610523	Experimental Researches in Electricity. Twenty-Sixth Series	1851	Philosophical Transactions of the Royal Society of London	Michael Faraday	fla	Experiment	Electromagnetism	1850	1850	1800	51	1068	31383		
108390	2610523	Experimental Researches in Electricity. Twenty-Seventh Series	1851	Philosophical Transactions of the Royal Society of London	Michael Faraday	fla	Terrestrial Magnetism	Meteorology	1850	1850	1800	32	704	20587		
108391	2610523	On Periodical Laws Discoverable in the Mean Effects of the Larger Magnetic Disturbances	1851	Philosophical Transactions of the Royal Society of London	Edward Sabine	fla	Meteorology	Experiment	1850	1850	1800	17	430	10250		
108395	2610523	On the Impregnation of the Ovum in the Amphibia. (First Series)	1851	Philosophical Transactions of the Royal Society of London	George Newport	fla	Reproduction	Experiment	1850	1850	1800	74	1436	44406		
108396	2610523	A Mathematical Theory of Magnetism	1851	Philosophical Transactions of the Royal Society of London	William Thomson	fla	Mechanics	Mathematics	1850	1850	1800	26	377	13106		
108397	2610523	A Mathematical Theory of Magnetism. Continuation of Part I	1851	Philosophical Transactions of the Royal Society of London	William Thomson	fla	Mathematics	Mechanics	1850	1850	1800	17	241	7450		
108403	2610523	Researches into the Molecular Constitution of the Organic Bases	1851	Philosophical Transactions of the Royal Society of London	A. W. Hofmann	fla	Chemistry II	Experiment	1850	1850	1800	42	758	17821		
108404	2610523	Contributions to Animal Chemistry. Paper V. On the Oxidation of Ammonia in the Human Body, with Some Remarks on Nitrification	1851	Philosophical Transactions of the Royal Society of London	Henry Bence Jones	fla	Chemistry II	Physiology I	1850	1850	1800	11	316	6051		
108405	2610523	On the Relation of the Direction of the Wind to the Age of the Moon, as Inferred from Observations Made at the Royal Observatory, Greenwich, from 1840 November to 1847 December	1851	Philosophical Transactions of the Royal Society of London	G. B. Airy	fla	Meteorology	Experiment	1850	1850	1800	2	28	1173		
108406	2610523	On the Action of Nitric Acid on Various Vegetables, with a More Particular Examination of Spartium scoparium, Linn., or Common Broom	1851	Philosophical Transactions of the Royal Society of London	John Stenhouse	fla	Chemistry II	Chemistry I	1850	1850	1800	19	376	9162	111121.0	
108407	2610523	On Rubian and Its Products of Decomposition	1851	Philosophical Transactions of the Royal Society of London	Edward Schunck	fla	Chemistry II	Chemistry I	1850	1850	1800	27	571	14855		
108409	2610523	Additional Observations on the Diffusion of Liquids. (Third Memoir)	1851	Philosophical Transactions of the Royal Society of London	Thomas Graham	fla	Chemistry II	Experiment	1850	1850	1800	12	323	5841		
108415	2610523	Researches into the Structure of the Spinal Chord	1851	Philosophical Transactions of the Royal Society of London	J. Lockhart Clarke	fla	Physiology II	Experiment	1850	1850	1800	21	278	7037		
108418	2610523	On the Annual Variation of the Magnetic Declination, at Different Periods of the Day	1851	Philosophical Transactions of the Royal Society of London	Edward Sabine	fla	Meteorology	Experiment	1850	1850	1800	19	506	6527	111145.0	
108421	2610523	On the Megatherium (Megatherium Americanum, Blumenbach). Part I. Preliminary Observations on the Exogenous Processes of Vertebrae	1851	Philosophical Transactions of the Royal Society of London	Professor Owen	fla	Paleontology	Experiment	1850	1850	1800	40	551	22345		
108425	2610523	The Bakerian Lecture: On the Diffusion of Liquids	1850	Philosophical Transactions of the Royal Society of London	Thomas Graham	fla	Chemistry II	Thermodynamics	1850	1850	1800	41	982	22323		
108426	2610523	On the Nitrogenated Principles of Vegetables as the Sources of Artificial Alkaloids	1850	Philosophical Transactions of the Royal Society of London	John Stenhouse	fla	Chemistry II	Chemistry I	1850	1850	1800	14	302	7476		
108429	2610523	Researches Regarding the Molecular Constitution of the Volatile Organic Bases	1850	Philosophical Transactions of the Royal Society of London	A. W. Hofmann	fla	Chemistry II	Experiment	1850	1850	1800	39	726	16619		
108431	2610523	Experimental Researches in Electricity. Twenty-Third Series	1850	Philosophical Transactions of the Royal Society of London	Michael Faraday	fla	Electromagnetism	Experiment	1850	1850	1800	18	406	10980		
108433	2610523	On the Means Adopted in the British Colonial Magnetic Observatories for Determining the Absolute Values, Secular Change, and Annual Variation of the Magnetic Force	1850	Philosophical Transactions of the Royal Society of London	Edward Sabine	fla	Experiment	Terrestrial Magnetism	1850	1850	1800	19	206	10000	111082.0	
108435	2610523	Researches on the Tides. Fourteenth Series. On the Results of Continued Tide Observations at Several Places on the British Coasts	1850	Philosophical Transactions of the Royal Society of London	W. Whewell	fla	Meteorology	Geography	1850	1850	1800	5	79	2643		
108438	2610523	Electro-Physiological Researches. Eighth Series	1850	Philosophical Transactions of the Royal Society of London	Carlo Matteucci	fla	Electromagnetism	Physiology II	1850	1850	1800	10	128	5396		
108446	2610523	On the Temperature of Man within the Tropics	1850	Philosophical Transactions of the Royal Society of London	John Davy	fla	Physiology I	Meteorology	1850	1850	1800	11	256	6714	111084.0	
108447	2610523	On the Oils Produced by the Action of Sulphuric Acid upon Various Classes of Vegetables	1850	Philosophical Transactions of the Royal Society of London	John Stenhouse	fla	Chemistry II	Chemistry I	1850	1850	1800	14	267	6651	111080.0	
108448	2610523	On the Development and Homologies of the Molar Teeth of the Wart-Hogs (Phacochoerus), with Illustrations of a System of Notation for the Teeth in the Class Mammalia	1850	Philosophical Transactions of the Royal Society of London	Professor Owen	fla	Paleontology	Experiment	1850	1850	1800	20	340	10303		
108451	2610523	On the Communications between the Cavity of the Tympanum and the Palate in the Crocodilia (Gavials, Alligators and Crocodiles)	1850	Philosophical Transactions of the Royal Society of London	Professor Owen	fla	Paleontology	Physiology II	1850	1850	1800	10	191	4148		
108455	2610523	Electro-Physiological Researches. On Induced Contraction. Ninth Series	1850	Philosophical Transactions of the Royal Society of London	Carlo Matteucci	fla	Electromagnetism	Experiment	1850	1850	1800	5	77	2667		
108456	2610523	Contributions to the Chemistry of the Urine. Paper IV. On So-Called Chylous Urine	1850	Philosophical Transactions of the Royal Society of London	Henry Bence Jones	fla	Physiology I	Chemistry II	1850	1850	1800	10	333	4564		
108457	2610523	Contributions to the Chemistry of the Urine. Paper III. Part IV. On the Variations of the Sulphates and Phosphates in Disease	1850	Philosophical Transactions of the Royal Society of London	Henry Bence Jones	fla	Physiology I	Chemistry II	1850	1850	1800	7	262	3973		
108458	2610523	Second Appendix to a Paper on the Variations of the Acidity of the Urine in the State of Health	1850	Philosophical Transactions of the Royal Society of London	Henry Bence Jones	fla	Physiology I	Chemistry I	1850	1850	1800	19	354	4605		
108460	2610523	On the Mutual Relations of the Vital and Physical Forces	1850	Philosophical Transactions of the Royal Society of London	William B. Carpenter	fla	Experiment	Reproduction	1850	1850	1800	31	324	17776	111111.0	
108462	2610523	Supplementary Observations on the Diffusion of Liquids	1850	Philosophical Transactions of the Royal Society of London	Thomas Graham	fla	Chemistry II	Thermodynamics	1850	1850	1800	32	1200	16630	111110.0	
108465	2610523	The Bakerian Lecture: Experimental Researches in Electricity. Twenty-Second Series	1849	Philosophical Transactions of the Royal Society of London	Michael Faraday	fla	Electromagnetism	Experiment	1840	1800	1800	18	410	10448		
108466	2610523	Experimental Researches in Electricity. Twenty-Second Series (Continued)	1849	Philosophical Transactions of the Royal Society of London	Michael Faraday	fla	Electromagnetism	Experiment	1840	1800	1800	23	534	14036		
108475	2610523	On the Development and Homologies of the Carapace and Plastron of the Chelonian Reptiles	1849	Philosophical Transactions of the Royal Society of London	Professor Owen	fla	Paleontology	Experiment	1840	1800	1800	21	263	11040	111020.0	
108476	2610523	Contributions to Terrestrial Magnetism. No. IX	1849	Philosophical Transactions of the Royal Society of London	Edward Sabine	fla	Terrestrial Magnetism	Experiment	1840	1800	1800	27	477	15572		
108477	2610523	Contributions to the Chemistry of the Urine. Paper III. Part I. On the Variations of the Acidity of the Urine in the State of Health. Part II. On the Simultaneous Variations of the Amount of Uric Acid, and the Acidity of the Urine in the State of Health. Part III. On the Variations of the Sulphates in the State of Health, and on the Influence of Sulphuric Acid, Sulphur and Sulphates, on the Amount of Sulphates in the Urine	1849	Philosophical Transactions of the Royal Society of London	Henry Bence Jones	fla	Physiology I	Chemistry I	1840	1800	1800	26	899	12355		
108478	2610523	Appendix to a Paper on the Variations of the Acidity of the Urine in the State of Health	1849	Philosophical Transactions of the Royal Society of London	Henry Bence Jones	fla	Physiology I	Formulae	1840	1800	1800	28	566	7381		
108483	2610523	On the Motion of Gases. Part II	1849	Philosophical Transactions of the Royal Society of London	Thomas Graham	fla	Thermodynamics	Chemistry II	1840	1800	1800	43	991	21600	111048.0	
108484	2610523	Examination of the Proximate Principles of Some of the Lichens. Part II	1849	Philosophical Transactions of the Royal Society of London	John Stenhouse	fla	Chemistry II	Chemistry I	1840	1800	1800	9	189	4204	111030.0	
108491	2610523	On the Vibrations and Tones Produced by the Contact of Bodies Having Different Temperatures	1854	Philosophical Transactions of the Royal Society of London	John Tyndall	fla	Electromagnetism	Experiment	1850	1850	1800	10	231	5299	111259.0	
108498	2610523	The Bakerian Lecture: On Osmotic Force	1854	Philosophical Transactions of the Royal Society of London	Thomas Graham	fla	Chemistry II	Experiment	1850	1850	1800	48	1207	25826		
108500	2610523	An Introductory Memoir upon Quantics	1854	Philosophical Transactions of the Royal Society of London	Arthur Cayley	fla	Mathematics	Experiment	1850	1850	1800	14	231	7527		
108505	2610523	On Certain Properties of Square Numbers and Other Quadratic Forms, with a Table of Odd Numbers from 1 to 191, Divided into 4, 3 or 2 Square Numbers, the Algebraic Sum of Whose Roots (Positive or Negative) May Equal 1, by means of Which Table All the Odd Numbers up to 9503 May be Resolved into not Exceeding 4 Square Numbers	1854	Philosophical Transactions of the Royal Society of London	Frederick Pollock	fla	Mathematics	Experiment	1850	1850	1800	9	72	3442		
108509	2610523	The Bakerian Lecture:--On the Nature of the Force by Which Bodies Are Repelled from the Poles of a Magnet; to Which is Prefixed, an Account of Some Experiments on Molecular Influences	1855	Philosophical Transactions of the Royal Society of London	John Tyndall	fla	Electromagnetism	Experiment	1850	1850	1800	51	946	26358		
108511	2610523	On the Computation of the Effect of the Attraction of Mountain-Masses, as Disturbing the Apparent Astronomical Latitude of Stations in Geodetic Surveys	1855	Philosophical Transactions of the Royal Society of London	G. B. Airy	fla	Mechanics	Experiment	1850	1850	1800	4	58	2145		
108525	2610523	On the Megatherium (Megatherium Americanum, Cuvier and Blumenbach). Part II.--Vertebrae of the Trunk	1855	Philosophical Transactions of the Royal Society of London	Professor Owen	fla	Paleontology	Experiment	1850	1850	1800	32	575	16966		
108526	2610523	On Rubian and Its Products of Decomposition	1855	Philosophical Transactions of the Royal Society of London	Edward Schunck	fla	Chemistry II	Chemistry I	1850	1850	1800	31	664	15774		
108532	2610523	Experimental Researches in Electricity.--Twenty-Eighth Series	1852	Philosophical Transactions of the Royal Society of London	Michael Faraday	fla	Electromagnetism	Experiment	1850	1850	1800	32	731	19923		
108537	2610523	On Periodical Laws Discoverable in the Mean Effects of the Larger Magnetic Disturbances.--No. II	1852	Philosophical Transactions of the Royal Society of London	Edward Sabine	fla	Meteorology	Experiment	1850	1850	1800	22	562	10525		
108540	2610523	Experimental Researches in Electricity.--Twenty-Ninth Series	1852	Philosophical Transactions of the Royal Society of London	Michael Faraday	fla	Electromagnetism	Experiment	1850	1850	1800	23	506	13445		
108543	2610523	Analytical Researches Connected with Steiner&apos;s Extension of Malfatti&apos;s Problem	1852	Philosophical Transactions of the Royal Society of London	Arthur Cayley	fla	Mathematics	Formulae	1850	1850	1800	26	205	7029	111191.0	
